Game_ID,Player_ID,OffRtg,DefRtg
559912f00a5ed116f71cb72ecc991a5b,fbcda0bcb861e4726ca8871b8965ede4,107.5,95.0
559912f00a5ed116f71cb72ecc991a5b,14de632b07100527b0ced12fd4eeffb7,N/A,N/A
559912f00a5ed116f71cb72ecc991a5b,1f568a2342e4c375873d49a15e2d4448,63.6,100.0
559912f00a5ed116f71cb72ecc991a5b,821887f9a002be16b5f79729fae59e01,N/A,N/A
559912f00a5ed116f71cb72ecc991a5b,3d75035d20b173a867d4bf32c8a58f0b,100.0,81.8
559912f00a5ed116f71cb72ecc991a5b,31f28da997f1ed51f0f688b9d004b269,N/A,N/A
58f4e85cad83adedfa96749b0cde2564,fb64ca4b8beaf4c4c6e4575fe2f3abd7,91.1,120.8
58f4e85cad83adedfa96749b0cde2564,255fe2a8be0ed5c06dd99969ab4fea55,92.9,135.7
58f4e85cad83adedfa96749b0cde2564,f3d6e924c2736c9e5771b0784e31c2df,N/A,N/A
58f4e85cad83adedfa96749b0cde2564,94e99d76e87ee926faab66d382b3a955,66.7,120.0
58f4e85cad83adedfa96749b0cde2564,32c044aa84d75ccd78c3c9f2aeb33bd9,94.7,94.9
58f4e85cad83adedfa96749b0cde2564,52c6125836c465f4ac5232121dacb49d,100.0,92.3
58f4e85cad83adedfa96749b0cde2564,ff59dc439c6c323320bc355afe884fcb,111.4,86.4
58f4e85cad83adedfa96749b0cde2564,7f438c18058290903c46dfe9d71bd68a,100.0,135.3
58f4e85cad83adedfa96749b0cde2564,8c7a7249d80b1489594b3a2a87f3f19d,114.3,75.0
58f4e85cad83adedfa96749b0cde2564,3626b893fc73a5cbd67d1ea48a5c7039,126.4,84.7
58f4e85cad83adedfa96749b0cde2564,1dabb767e07d0aa702ee58d41c15eab1,97.7,115.9
58f4e85cad83adedfa96749b0cde2564,0b978fcfa7f2ec839c563a755e345ff8,133.3,106.2
58f4e85cad83adedfa96749b0cde2564,95920e4bf5b6c15ba8dffbf959b38ba5,90.4,137.7
58f4e85cad83adedfa96749b0cde2564,bfef77a3e57907855444410d490e7bfd,148.5,84.8
58f4e85cad83adedfa96749b0cde2564,722a380c9b59ef42226e8d392824dcb9,83.3,134.7
58f4e85cad83adedfa96749b0cde2564,1a6703883f8f47bb4daf09c03be3bda2,123.0,100.0
58f4e85cad83adedfa96749b0cde2564,ef8b068ab7ac9d387b256404acd24cd5,84.8,153.1
58f4e85cad83adedfa96749b0cde2564,31598ba01a3fff03ed0a87d7dea11dfe,111.1,75.9
58f4e85cad83adedfa96749b0cde2564,a1591595c04d12e88e3cb427fb667618,118.9,100.0
58f4e85cad83adedfa96749b0cde2564,e49b2cc3f9aacd500b11a35b1c57112d,N/A,N/A
58f4e85cad83adedfa96749b0cde2564,36fdadf436b164ee29174c8e1fde7271,100.0,102.0
58f4e85cad83adedfa96749b0cde2564,6f6a807d57aae8f651222523dc82dc35,66.7,120.0
58f4e85cad83adedfa96749b0cde2564,fbcda0bcb861e4726ca8871b8965ede4,N/A,N/A
58f4e85cad83adedfa96749b0cde2564,942a84f05f4ab956125f68ec0963481f,95.2,95.2
58f4e85cad83adedfa96749b0cde2564,c950aaad2e56c87e9ac7281016d37cb6,114.3,75.0
58f4e85cad83adedfa96749b0cde2564,14de632b07100527b0ced12fd4eeffb7,N/A,N/A
58f4e85cad83adedfa96749b0cde2564,821887f9a002be16b5f79729fae59e01,66.7,120.0
58f4e85cad83adedfa96749b0cde2564,619d3e44dc84b366bd685de3e94b3bec,133.3,0.0
58f4e85cad83adedfa96749b0cde2564,18a823379f2bf4e4be8b419698cde91c,N/A,N/A
58f4e85cad83adedfa96749b0cde2564,3d75035d20b173a867d4bf32c8a58f0b,102.8,97.1
5a2bb80caeb8ee7d84bca860e2c38249,fb64ca4b8beaf4c4c6e4575fe2f3abd7,121.1,116.9
5a2bb80caeb8ee7d84bca860e2c38249,f3d6e924c2736c9e5771b0784e31c2df,N/A,N/A
5a2bb80caeb8ee7d84bca860e2c38249,32c044aa84d75ccd78c3c9f2aeb33bd9,115.2,98.5
5a2bb80caeb8ee7d84bca860e2c38249,7f438c18058290903c46dfe9d71bd68a,114.3,117.6
5a2bb80caeb8ee7d84bca860e2c38249,44230324724c84f122ac62a5f0918314,120.3,112.7
5a2bb80caeb8ee7d84bca860e2c38249,8c7a7249d80b1489594b3a2a87f3f19d,N/A,N/A
5a2bb80caeb8ee7d84bca860e2c38249,48ec4e6c52f418d5ca4ef510ba473ea0,112.5,123.1
5a2bb80caeb8ee7d84bca860e2c38249,1dabb767e07d0aa702ee58d41c15eab1,118.6,113.6
5a2bb80caeb8ee7d84bca860e2c38249,95920e4bf5b6c15ba8dffbf959b38ba5,117.3,93.2
5a2bb80caeb8ee7d84bca860e2c38249,616281dee946056b071699476fdee9ec,134.7,126.0
5a2bb80caeb8ee7d84bca860e2c38249,722a380c9b59ef42226e8d392824dcb9,116.4,102.9
5a2bb80caeb8ee7d84bca860e2c38249,e814950408915f43de2b079dce7c21c5,78.2,117.9
5a2bb80caeb8ee7d84bca860e2c38249,ef8b068ab7ac9d387b256404acd24cd5,108.0,156.5
5a2bb80caeb8ee7d84bca860e2c38249,99104de2626f67c1fa2ce70504970c3f,88.1,97.6
5a2bb80caeb8ee7d84bca860e2c38249,1b37fed4823f31ccbf03515f4b9fe438,N/A,N/A
5a2bb80caeb8ee7d84bca860e2c38249,d00d552bc4e50f63f9397a74514519ba,N/A,N/A
5a2bb80caeb8ee7d84bca860e2c38249,e49b2cc3f9aacd500b11a35b1c57112d,95.2,147.6
5a2bb80caeb8ee7d84bca860e2c38249,36fdadf436b164ee29174c8e1fde7271,85.7,130.0
5a2bb80caeb8ee7d84bca860e2c38249,4ef3dae16c436459ff05156abca5cebd,112.5,113.3
5a2bb80caeb8ee7d84bca860e2c38249,902362537ff2a39c0c0cfb82ab0adac2,N/A,N/A
5a2bb80caeb8ee7d84bca860e2c38249,942a84f05f4ab956125f68ec0963481f,N/A,N/A
5a2bb80caeb8ee7d84bca860e2c38249,c950aaad2e56c87e9ac7281016d37cb6,N/A,N/A
5a2bb80caeb8ee7d84bca860e2c38249,4413c19cf092bda39332d7833c90bfe6,N/A,N/A
5a2bb80caeb8ee7d84bca860e2c38249,bf6ed471f8425903310f08548a206905,N/A,N/A
5a2bb80caeb8ee7d84bca860e2c38249,5cce6ffa455e6372d9de0de400482ab6,110.7,113.8
5a2bb80caeb8ee7d84bca860e2c38249,619d3e44dc84b366bd685de3e94b3bec,N/A,N/A
5a2bb80caeb8ee7d84bca860e2c38249,4dd3d6a51dc97c651d3a86eec4362a1f,128.6,109.8
5a2bb80caeb8ee7d84bca860e2c38249,18a823379f2bf4e4be8b419698cde91c,N/A,N/A
5a2bb80caeb8ee7d84bca860e2c38249,7027df5d9c51192f3527ac8c74b4d08d,N/A,N/A
5a2bb80caeb8ee7d84bca860e2c38249,d81d912f81fa43178f423aa89a713e96,114.3,120.0
62083f5d100803b41537d7afa1de25b3,fb64ca4b8beaf4c4c6e4575fe2f3abd7,111.7,101.3
62083f5d100803b41537d7afa1de25b3,f3d6e924c2736c9e5771b0784e31c2df,N/A,N/A
62083f5d100803b41537d7afa1de25b3,32c044aa84d75ccd78c3c9f2aeb33bd9,121.7,100.0
62083f5d100803b41537d7afa1de25b3,efdf75393e50b635b2ea854471a88345,N/A,N/A
62083f5d100803b41537d7afa1de25b3,7f438c18058290903c46dfe9d71bd68a,117.4,107.4
62083f5d100803b41537d7afa1de25b3,8c7a7249d80b1489594b3a2a87f3f19d,61.5,100.0
62083f5d100803b41537d7afa1de25b3,1dabb767e07d0aa702ee58d41c15eab1,88.0,111.5
62083f5d100803b41537d7afa1de25b3,3691a0fcae960edcb40de2300f0f4a90,106.0,117.9
62083f5d100803b41537d7afa1de25b3,95920e4bf5b6c15ba8dffbf959b38ba5,115.6,109.4
62083f5d100803b41537d7afa1de25b3,722a380c9b59ef42226e8d392824dcb9,148.6,108.3
62083f5d100803b41537d7afa1de25b3,418c3464b096a90c269ae5145ddf4d92,100.0,109.1
62083f5d100803b41537d7afa1de25b3,ce131b461fdfb50c5c1276a796638466,122.2,82.4
62083f5d100803b41537d7afa1de25b3,900cd9f9e6b0339101bbc843bc0fec6c,100.0,97.9
62083f5d100803b41537d7afa1de25b3,ef8b068ab7ac9d387b256404acd24cd5,N/A,N/A
62083f5d100803b41537d7afa1de25b3,6861bcedc7a5448ec9fb79c65db0ef6f,98.0,119.6
62083f5d100803b41537d7afa1de25b3,95e4a68c9596fa7884f955c14ab1ea84,106.5,119.7
62083f5d100803b41537d7afa1de25b3,4c4a14556a26a6fb83497a85c5bba602,113.5,90.6
62083f5d100803b41537d7afa1de25b3,e49b2cc3f9aacd500b11a35b1c57112d,87.5,107.7
62083f5d100803b41537d7afa1de25b3,36fdadf436b164ee29174c8e1fde7271,94.1,86.1
62083f5d100803b41537d7afa1de25b3,349033e700f4f61c4acecbfbfe4225eb,50.0,200.0
62083f5d100803b41537d7afa1de25b3,64e4b07f8d90902bcab1aa9e6b5d2ecf,98.6,108.6
62083f5d100803b41537d7afa1de25b3,83d6b908e0df4b3aa13b684fa74c544c,N/A,N/A
62083f5d100803b41537d7afa1de25b3,942a84f05f4ab956125f68ec0963481f,85.1,108.5
62083f5d100803b41537d7afa1de25b3,c950aaad2e56c87e9ac7281016d37cb6,N/A,N/A
62083f5d100803b41537d7afa1de25b3,137eed94de2c9698e4ac04e9ae73df02,103.2,103.3
62083f5d100803b41537d7afa1de25b3,619d3e44dc84b366bd685de3e94b3bec,N/A,N/A
62083f5d100803b41537d7afa1de25b3,456adb7fd5329bfe1c8dce6b5dafa22c,N/A,N/A
62083f5d100803b41537d7afa1de25b3,18a823379f2bf4e4be8b419698cde91c,N/A,N/A
62083f5d100803b41537d7afa1de25b3,f5e2c91dffa679bce11356eb8b60d26c,N/A,N/A
62083f5d100803b41537d7afa1de25b3,a4d4f9a2e312a7969d818a7175266578,N/A,N/A
624e85db99e59ea7bbbdc0f74923f645,ec3eb26ab9e0bcdf5f3031a9f41c8de5,95.2,91.5
624e85db99e59ea7bbbdc0f74923f645,99c5c3c644cec5a34a103d2c342b49bd,N/A,N/A
624e85db99e59ea7bbbdc0f74923f645,23ac8d5d5177ac07a13c2e09b36fa875,103.3,137.9
624e85db99e59ea7bbbdc0f74923f645,c4d3f5f09856d59a1ebd1618e137dc57,N/A,N/A
624e85db99e59ea7bbbdc0f74923f645,1b79692937a3433c730fda1c9848a158,101.6,88.7
624e85db99e59ea7bbbdc0f74923f645,a332971ac98803a5059664c432a420f5,87.7,93.8
624e85db99e59ea7bbbdc0f74923f645,a05b7a85a87b3c7789bf03ec6de8a132,92.4,89.7
624e85db99e59ea7bbbdc0f74923f645,6fd2a56d4457a4617bc4931d6c9f3f31,129.6,59.3
624e85db99e59ea7bbbdc0f74923f645,ec1701b0740d49558c0e4292fbcf5d28,111.8,93.4
624e85db99e59ea7bbbdc0f74923f645,0e35575a0624318cc691947fe700df94,N/A,N/A
624e85db99e59ea7bbbdc0f74923f645,5fd232375e25673e5a7ea79148b580e7,92.2,102.2
624e85db99e59ea7bbbdc0f74923f645,a811b9be4a6f970237dc876deb1c7303,84.2,150.0
624e85db99e59ea7bbbdc0f74923f645,355440241677831feb31321e4f47389c,N/A,N/A
624e85db99e59ea7bbbdc0f74923f645,a6dbbde894c43161e209766cf210a41d,N/A,N/A
624e85db99e59ea7bbbdc0f74923f645,fe4fc80aa14544264b2eca38dbe85bd1,72.1,102.3
624e85db99e59ea7bbbdc0f74923f645,ead40f339c8cec51277a00ce727bf90b,N/A,N/A
624e85db99e59ea7bbbdc0f74923f645,5254f09164f6bcfba80a12e595ca4724,91.5,97.2
624e85db99e59ea7bbbdc0f74923f645,a78b94cd8bd99d6621af9965df740b9c,95.5,113.0
624e85db99e59ea7bbbdc0f74923f645,604cf20c0817fd4629c73902f4c6dd1c,90.9,109.1
624e85db99e59ea7bbbdc0f74923f645,545561642487bf6991898bd62e9c3172,N/A,N/A
624e85db99e59ea7bbbdc0f74923f645,0fb72becf2760a5039acf1bf9e6e4ed9,90.8,89.2
624e85db99e59ea7bbbdc0f74923f645,fde04f931b1efe670ec01ec59424cd20,120.8,108.7
624e85db99e59ea7bbbdc0f74923f645,4f337e87813201f702810d4521f0c8ba,N/A,N/A
624e85db99e59ea7bbbdc0f74923f645,f85a47779c423d73ea3b2aa48c54ff8b,118.3,87.5
624e85db99e59ea7bbbdc0f74923f645,093587100e2037b5dec3199d77b35e8b,N/A,N/A
624e85db99e59ea7bbbdc0f74923f645,da217bfb57d487191f07658d51478cf6,N/A,N/A
624e85db99e59ea7bbbdc0f74923f645,ce84530bdb8f4a9e7cf97e14d536b8a0,80.8,123.1
624e85db99e59ea7bbbdc0f74923f645,59fa10b4c9f3cd3cf1048a41966fe24e,95.6,90.2
624e85db99e59ea7bbbdc0f74923f645,80be35a1a47cbbefd4e0ca76eb28fcb4,N/A,N/A
624e85db99e59ea7bbbdc0f74923f645,68b4e768ed5b52bf2d2f882ebd051c66,N/A,N/A
681bafe84c48e522bc72eba7b3a04b4a,ec3eb26ab9e0bcdf5f3031a9f41c8de5,94.2,101.9
681bafe84c48e522bc72eba7b3a04b4a,99c5c3c644cec5a34a103d2c342b49bd,N/A,N/A
681bafe84c48e522bc72eba7b3a04b4a,23ac8d5d5177ac07a13c2e09b36fa875,100.0,100.0
681bafe84c48e522bc72eba7b3a04b4a,c4d3f5f09856d59a1ebd1618e137dc57,N/A,N/A
681bafe84c48e522bc72eba7b3a04b4a,1b79692937a3433c730fda1c9848a158,88.0,105.9
681bafe84c48e522bc72eba7b3a04b4a,a332971ac98803a5059664c432a420f5,108.7,98.9
681bafe84c48e522bc72eba7b3a04b4a,a05b7a85a87b3c7789bf03ec6de8a132,86.1,102.8
681bafe84c48e522bc72eba7b3a04b4a,6fd2a56d4457a4617bc4931d6c9f3f31,66.7,109.1
681bafe84c48e522bc72eba7b3a04b4a,ec1701b0740d49558c0e4292fbcf5d28,102.0,110.2
681bafe84c48e522bc72eba7b3a04b4a,0e35575a0624318cc691947fe700df94,54.5,155.6
681bafe84c48e522bc72eba7b3a04b4a,5fd232375e25673e5a7ea79148b580e7,109.8,94.6
681bafe84c48e522bc72eba7b3a04b4a,a811b9be4a6f970237dc876deb1c7303,66.7,106.2
681bafe84c48e522bc72eba7b3a04b4a,355440241677831feb31321e4f47389c,N/A,N/A
681bafe84c48e522bc72eba7b3a04b4a,a6dbbde894c43161e209766cf210a41d,N/A,N/A
681bafe84c48e522bc72eba7b3a04b4a,fe4fc80aa14544264b2eca38dbe85bd1,98.7,113.3
681bafe84c48e522bc72eba7b3a04b4a,ead40f339c8cec51277a00ce727bf90b,N/A,N/A
681bafe84c48e522bc72eba7b3a04b4a,5254f09164f6bcfba80a12e595ca4724,101.5,90.8
681bafe84c48e522bc72eba7b3a04b4a,a78b94cd8bd99d6621af9965df740b9c,108.1,91.7
681bafe84c48e522bc72eba7b3a04b4a,604cf20c0817fd4629c73902f4c6dd1c,126.0,86.5
681bafe84c48e522bc72eba7b3a04b4a,545561642487bf6991898bd62e9c3172,N/A,N/A
681bafe84c48e522bc72eba7b3a04b4a,0fb72becf2760a5039acf1bf9e6e4ed9,129.2,100.0
681bafe84c48e522bc72eba7b3a04b4a,fde04f931b1efe670ec01ec59424cd20,100.0,140.0
681bafe84c48e522bc72eba7b3a04b4a,4f337e87813201f702810d4521f0c8ba,75.0,157.1
681bafe84c48e522bc72eba7b3a04b4a,f85a47779c423d73ea3b2aa48c54ff8b,102.3,104.7
681bafe84c48e522bc72eba7b3a04b4a,093587100e2037b5dec3199d77b35e8b,N/A,N/A
681bafe84c48e522bc72eba7b3a04b4a,da217bfb57d487191f07658d51478cf6,N/A,N/A
681bafe84c48e522bc72eba7b3a04b4a,ce84530bdb8f4a9e7cf97e14d536b8a0,108.7,116.3
681bafe84c48e522bc72eba7b3a04b4a,59fa10b4c9f3cd3cf1048a41966fe24e,97.6,107.1
681bafe84c48e522bc72eba7b3a04b4a,80be35a1a47cbbefd4e0ca76eb28fcb4,N/A,N/A
681bafe84c48e522bc72eba7b3a04b4a,68b4e768ed5b52bf2d2f882ebd051c66,N/A,N/A
68f62f1c5cb84257932676bef8cc7a1a,05acdf079fb7584b35de9ec52d486d02,81.7,93.1
68f62f1c5cb84257932676bef8cc7a1a,14f9bdcd40503a2caa3a0cb8d0d68e49,N/A,N/A
68f62f1c5cb84257932676bef8cc7a1a,ed2c00d1cbd80e8b960a98d5ae0bda44,104.0,70.6
68f62f1c5cb84257932676bef8cc7a1a,8b27d0fe8268b3f83de96b7e198ca2c0,120.0,88.5
68f62f1c5cb84257932676bef8cc7a1a,4b35bf5cc8eebb940aa41c466bff7277,104.1,94.6
68f62f1c5cb84257932676bef8cc7a1a,b65cb97208a56cc4f7071616f1605b3d,104.8,95.5
68f62f1c5cb84257932676bef8cc7a1a,9d727edb4746e585028aabb9e1822cda,N/A,N/A
68f62f1c5cb84257932676bef8cc7a1a,06a5ada03328fca808144c85a73fd06b,94.1,100.0
68f62f1c5cb84257932676bef8cc7a1a,25cf5e1780ec195d1b11660bb9f10689,89.9,98.8
68f62f1c5cb84257932676bef8cc7a1a,e741e01157292e79ed64b86014039285,81.1,98.0
68f62f1c5cb84257932676bef8cc7a1a,feabbe3092a93fc40dd6d46228eb0158,N/A,N/A
68f62f1c5cb84257932676bef8cc7a1a,bca65b4d1889c9c4c97d5dfa6efb117b,103.4,96.5
68f62f1c5cb84257932676bef8cc7a1a,7d4a2b8dde866a2e6d1af135586f063d,N/A,N/A
68f62f1c5cb84257932676bef8cc7a1a,193fc4c980cdd1403355013364b9b08c,91.3,109.1
68f62f1c5cb84257932676bef8cc7a1a,f42e50d6a567798c9540b0cf7447337e,95.4,92.3
68f62f1c5cb84257932676bef8cc7a1a,f1858386f432e1bfcecd2ce32b210da6,N/A,N/A
68f62f1c5cb84257932676bef8cc7a1a,8c646f2710d4f64955903039fdc6374e,87.7,94.5
68f62f1c5cb84257932676bef8cc7a1a,b43d8e250bbf5bf03bcbbd2f48141acd,92.5,109.0
68f62f1c5cb84257932676bef8cc7a1a,ee4f215cca5f13013a4925b66d1e1a4d,96.8,93.1
68f62f1c5cb84257932676bef8cc7a1a,6a47aad050b23defa36c9d566a0570ff,77.3,66.7
68f62f1c5cb84257932676bef8cc7a1a,e9b4d02c8216e149e1b0c69c9feb6541,61.1,70.0
68f62f1c5cb84257932676bef8cc7a1a,fd5f6da99b2abc7327464a9135ccd904,N/A,N/A
68f62f1c5cb84257932676bef8cc7a1a,67cbf4e4a852b1756f1f3710cbcfedf0,93.6,102.3
68f62f1c5cb84257932676bef8cc7a1a,61688de43946525c3bfab31dbdbf8cc7,N/A,N/A
68f62f1c5cb84257932676bef8cc7a1a,3624f9b65b645ac7969395f1cac609d1,101.3,94.9
68f62f1c5cb84257932676bef8cc7a1a,87d5036c732e89f1d2566f24b5c17113,102.3,100.0
68f62f1c5cb84257932676bef8cc7a1a,3affc10638c65869d7d1aa53290b22c2,N/A,N/A
68f62f1c5cb84257932676bef8cc7a1a,91766e9c4990a0f665ec890383f84359,N/A,N/A
68f62f1c5cb84257932676bef8cc7a1a,aed0411cb17a045654ad29b423260ebd,N/A,N/A
68f62f1c5cb84257932676bef8cc7a1a,580107f7f90f25448af476de5ed9633a,77.5,92.5
6b17d80707e8791747fabb15c754a6e7,5a634567f5022bf46e1c990096fceb9f,N/A,N/A
6b17d80707e8791747fabb15c754a6e7,59c61598abe68e36e2a0f6b24f5344a9,N/A,N/A
6b17d80707e8791747fabb15c754a6e7,255fe2a8be0ed5c06dd99969ab4fea55,N/A,N/A
6b17d80707e8791747fabb15c754a6e7,94e99d76e87ee926faab66d382b3a955,N/A,N/A
6b17d80707e8791747fabb15c754a6e7,52c6125836c465f4ac5232121dacb49d,65.7,115.2
6b17d80707e8791747fabb15c754a6e7,ff59dc439c6c323320bc355afe884fcb,N/A,N/A
6b17d80707e8791747fabb15c754a6e7,ade82b71d52bf8ebd00f724b25c87e95,105.3,110.5
6b17d80707e8791747fabb15c754a6e7,7a1c1f680a11456d505f05fa70712213,102.5,96.3
6b17d80707e8791747fabb15c754a6e7,ffc3716da11461d5337f42c2e9590797,147.8,80.0
6b17d80707e8791747fabb15c754a6e7,16d76c912992709c8be29b896b8f9417,98.9,91.9
6b17d80707e8791747fabb15c754a6e7,3626b893fc73a5cbd67d1ea48a5c7039,106.0,107.5
6b17d80707e8791747fabb15c754a6e7,0b978fcfa7f2ec839c563a755e345ff8,76.9,136.0
6b17d80707e8791747fabb15c754a6e7,71646c64f62c2748740c45b469e0d611,111.9,97.1
6b17d80707e8791747fabb15c754a6e7,bfef77a3e57907855444410d490e7bfd,N/A,N/A
6b17d80707e8791747fabb15c754a6e7,758bfe4f98e1d0fc26ef37ef7f9688e4,N/A,N/A
6b17d80707e8791747fabb15c754a6e7,cf76849b2d40cd089fa8fe823846b717,N/A,N/A
6b17d80707e8791747fabb15c754a6e7,2ffe19dc39838eaa55a52d7b2fbd687c,100.0,102.4
6b17d80707e8791747fabb15c754a6e7,1a6703883f8f47bb4daf09c03be3bda2,105.5,95.7
6b17d80707e8791747fabb15c754a6e7,31598ba01a3fff03ed0a87d7dea11dfe,101.3,94.6
6b17d80707e8791747fabb15c754a6e7,a1591595c04d12e88e3cb427fb667618,97.7,102.3
6b17d80707e8791747fabb15c754a6e7,682ee02d38c947defb4cf5e30fba6f96,78.7,97.9
6b17d80707e8791747fabb15c754a6e7,745fd2a3e78aaceb805e7bc19cf5f126,N/A,N/A
6b17d80707e8791747fabb15c754a6e7,6f6a807d57aae8f651222523dc82dc35,94.0,100.0
6b17d80707e8791747fabb15c754a6e7,fbcda0bcb861e4726ca8871b8965ede4,75.0,125.0
6b17d80707e8791747fabb15c754a6e7,14de632b07100527b0ced12fd4eeffb7,N/A,N/A
6b17d80707e8791747fabb15c754a6e7,24e7fa348c6b922fe075358bdabc0b29,N/A,N/A
6b17d80707e8791747fabb15c754a6e7,821887f9a002be16b5f79729fae59e01,N/A,N/A
6b17d80707e8791747fabb15c754a6e7,d1159a16ddc833d8787756a5b90b9141,N/A,N/A
6b17d80707e8791747fabb15c754a6e7,3d75035d20b173a867d4bf32c8a58f0b,111.1,111.4
6b17d80707e8791747fabb15c754a6e7,3d784b11288b827cbd97d6dbcd6602ec,N/A,N/A
70a984edc9dc4badf5c6be5835d6bdd4,ec3eb26ab9e0bcdf5f3031a9f41c8de5,106.0,104.8
70a984edc9dc4badf5c6be5835d6bdd4,99c5c3c644cec5a34a103d2c342b49bd,N/A,N/A
70a984edc9dc4badf5c6be5835d6bdd4,23ac8d5d5177ac07a13c2e09b36fa875,125.9,96.2
70a984edc9dc4badf5c6be5835d6bdd4,c4d3f5f09856d59a1ebd1618e137dc57,N/A,N/A
70a984edc9dc4badf5c6be5835d6bdd4,1b79692937a3433c730fda1c9848a158,102.7,108.1
70a984edc9dc4badf5c6be5835d6bdd4,a332971ac98803a5059664c432a420f5,104.8,107.3
70a984edc9dc4badf5c6be5835d6bdd4,a05b7a85a87b3c7789bf03ec6de8a132,97.0,101.5
70a984edc9dc4badf5c6be5835d6bdd4,6fd2a56d4457a4617bc4931d6c9f3f31,85.7,162.5
70a984edc9dc4badf5c6be5835d6bdd4,ec1701b0740d49558c0e4292fbcf5d28,90.8,109.2
70a984edc9dc4badf5c6be5835d6bdd4,0e35575a0624318cc691947fe700df94,150.0,77.8
70a984edc9dc4badf5c6be5835d6bdd4,5fd232375e25673e5a7ea79148b580e7,109.0,102.5
70a984edc9dc4badf5c6be5835d6bdd4,a811b9be4a6f970237dc876deb1c7303,135.7,86.7
70a984edc9dc4badf5c6be5835d6bdd4,355440241677831feb31321e4f47389c,150.0,77.8
70a984edc9dc4badf5c6be5835d6bdd4,a6dbbde894c43161e209766cf210a41d,N/A,N/A
70a984edc9dc4badf5c6be5835d6bdd4,fe4fc80aa14544264b2eca38dbe85bd1,104.7,116.4
70a984edc9dc4badf5c6be5835d6bdd4,ead40f339c8cec51277a00ce727bf90b,N/A,N/A
70a984edc9dc4badf5c6be5835d6bdd4,5254f09164f6bcfba80a12e595ca4724,105.6,112.5
70a984edc9dc4badf5c6be5835d6bdd4,a78b94cd8bd99d6621af9965df740b9c,102.4,110.0
70a984edc9dc4badf5c6be5835d6bdd4,604cf20c0817fd4629c73902f4c6dd1c,123.9,95.6
70a984edc9dc4badf5c6be5835d6bdd4,545561642487bf6991898bd62e9c3172,150.0,77.8
70a984edc9dc4badf5c6be5835d6bdd4,0fb72becf2760a5039acf1bf9e6e4ed9,139.3,96.4
70a984edc9dc4badf5c6be5835d6bdd4,fde04f931b1efe670ec01ec59424cd20,119.5,125.0
70a984edc9dc4badf5c6be5835d6bdd4,4f337e87813201f702810d4521f0c8ba,N/A,N/A
70a984edc9dc4badf5c6be5835d6bdd4,f85a47779c423d73ea3b2aa48c54ff8b,103.2,112.7
70a984edc9dc4badf5c6be5835d6bdd4,093587100e2037b5dec3199d77b35e8b,N/A,N/A
70a984edc9dc4badf5c6be5835d6bdd4,da217bfb57d487191f07658d51478cf6,N/A,N/A
70a984edc9dc4badf5c6be5835d6bdd4,ce84530bdb8f4a9e7cf97e14d536b8a0,93.6,123.3
70a984edc9dc4badf5c6be5835d6bdd4,59fa10b4c9f3cd3cf1048a41966fe24e,94.9,109.2
70a984edc9dc4badf5c6be5835d6bdd4,80be35a1a47cbbefd4e0ca76eb28fcb4,180.0,120.0
70a984edc9dc4badf5c6be5835d6bdd4,68b4e768ed5b52bf2d2f882ebd051c66,N/A,N/A
72deb55b6e864b5d58cd2900bf4079b4,fb64ca4b8beaf4c4c6e4575fe2f3abd7,137.7,102.6
72deb55b6e864b5d58cd2900bf4079b4,f3d6e924c2736c9e5771b0784e31c2df,N/A,N/A
72deb55b6e864b5d58cd2900bf4079b4,32c044aa84d75ccd78c3c9f2aeb33bd9,149.1,100.0
72deb55b6e864b5d58cd2900bf4079b4,7f438c18058290903c46dfe9d71bd68a,142.9,103.6
72deb55b6e864b5d58cd2900bf4079b4,44230324724c84f122ac62a5f0918314,106.1,139.6
72deb55b6e864b5d58cd2900bf4079b4,8c7a7249d80b1489594b3a2a87f3f19d,128.6,92.9
72deb55b6e864b5d58cd2900bf4079b4,48ec4e6c52f418d5ca4ef510ba473ea0,103.3,144.1
72deb55b6e864b5d58cd2900bf4079b4,1dabb767e07d0aa702ee58d41c15eab1,121.2,103.0
72deb55b6e864b5d58cd2900bf4079b4,95920e4bf5b6c15ba8dffbf959b38ba5,147.5,93.3
72deb55b6e864b5d58cd2900bf4079b4,616281dee946056b071699476fdee9ec,102.9,133.3
72deb55b6e864b5d58cd2900bf4079b4,722a380c9b59ef42226e8d392824dcb9,142.9,98.2
72deb55b6e864b5d58cd2900bf4079b4,e814950408915f43de2b079dce7c21c5,98.5,145.3
72deb55b6e864b5d58cd2900bf4079b4,ef8b068ab7ac9d387b256404acd24cd5,100.0,110.7
72deb55b6e864b5d58cd2900bf4079b4,99104de2626f67c1fa2ce70504970c3f,112.5,135.5
72deb55b6e864b5d58cd2900bf4079b4,1b37fed4823f31ccbf03515f4b9fe438,92.9,128.6
72deb55b6e864b5d58cd2900bf4079b4,d00d552bc4e50f63f9397a74514519ba,0.0,200.0
72deb55b6e864b5d58cd2900bf4079b4,e49b2cc3f9aacd500b11a35b1c57112d,126.3,94.9
72deb55b6e864b5d58cd2900bf4079b4,36fdadf436b164ee29174c8e1fde7271,N/A,N/A
72deb55b6e864b5d58cd2900bf4079b4,4ef3dae16c436459ff05156abca5cebd,88.6,120.6
72deb55b6e864b5d58cd2900bf4079b4,902362537ff2a39c0c0cfb82ab0adac2,87.5,116.7
